"Name","Area (ABD) (�m�)","Area (Filled) (�m�)","Aspect Ratio","Average Blue","Average Green","Average Red","Biovolume (Cylinder) (�m�)","Biovolume (P. Spheroid) (�m�)","Biovolume (Sphere) (�m�)","Calibration Factor","Calibration Image","Capture ID","Capture X (px)","Capture Y (px)","Ch1 Area","Ch1 Peak","Ch1 Width","Ch2 Area","Ch2 Peak","Ch2 Width","Ch2/Ch1 Ratio","Circle Fit","Circularity","Circularity (Hu)","Compactness","Convex Perimeter (�m)","Convexity","Date","Diameter (ABD) (�m)","Diameter (ESD) (�m)","Diameter (FD) (�m)","Edge Gradient","Elapsed Time (s)","Elongation","Feret Angle Max (�)","Feret Angle Min (�)","Fiber Curl","Fiber Straightness","Filter Score","Geodesic Aspect Ratio","Geodesic Length (�m)","Geodesic Thickness (�m)","Group ID","Image Height (px)","Image Width (px)","Intensity","Length (�m)","Particles Per Chain","Perimeter (�m)","Ratio Blue/Green","Ratio Red/Blue","Ratio Red/Green","Roughness","Sigma Intensity","Source Image","Sphere Complement (�m�)","Sphere Count","Sphere Unknown (�m�)","Sphere Volume (�m�)","Sqrt Circularity","Sum Intensity","Symmetry","Time","Timestamp","Transparency","UUID","Volume (ABD) (�m�)","Volume (ESD) (�m�)","Width (�m)"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2348.53","2348.53","0.99","0.00","0.00","0.00","102880.66","85388.75","85616.79","1.83","88.00","88.00","492.00","864.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.95","1.00","1.06","187.44","1.00","2024-10-30 11:34:23","54.68","55.51","54.68","224.29","21.94","1.00","35.00","0.00","0.00","1.14","0.00","1.00","50.79","50.79","87","44.00","44.00","32.72","57.70","1.00","203.15","0.00","0.00","0.00","1.08","37.45","51888","0.00","0.00","0.00","0.00","0.97","30328.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.01","746304D796D411EF937150EBF6EE7050","85616.79","89548.29","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2325.22","2325.22","0.98","0.00","0.00","0.00","101259.15","83472.43","84345.01","1.83","89.00","89.00","603.00","19.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.05","186.01","1.00","2024-10-30 11:34:23","54.41","55.71","54.41","243.80","22.11","1.00","-80.00","0.00","0.00","1.14","0.00","1.00","50.52","50.52","88","44.00","44.00","28.89","57.70","1.00","202.07","0.00","0.00","0.00","1.09","36.75","51889","0.00","0.00","0.00","0.00","0.97","26550.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746306DC96D411EF937150EBF6EE7050","84345.01","90536.85","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3030.58","3030.58","0.94","0.00","0.00","0.00","146609.56","121279.99","125502.45","1.83","90.00","90.00","743.00","1413.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.07","210.64","1.00","2024-10-30 11:34:23","62.12","63.29","62.12","186.93","22.19","1.00","30.00","-65.00","0.00","1.17","0.00","1.00","57.15","57.15","89","48.00","49.00","32.32","66.85","1.00","228.60","0.00","0.00","0.00","1.09","37.35","51890","0.00","0.00","0.00","0.00","0.97","37463.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746308D996D411EF937150EBF6EE7050","125502.45","132752.95","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2992.09","2992.09","0.96","0.00","0.00","0.00","144554.95","120538.44","123119.21","1.83","91.00","91.00","467.00","1505.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.93","1.00","1.07","209.35","1.00","2024-10-30 11:34:23","61.72","62.88","61.72","169.30","22.19","1.00","-70.00","0.00","0.00","1.14","0.00","1.00","56.88","56.88","90","49.00","48.00","35.39","65.02","1.00","227.53","0.00","0.00","0.00","1.09","37.48","51890","0.00","0.00","0.00","0.00","0.97","40561.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74630AD196D411EF937150EBF6EE7050","123119.21","130208.23","61.36"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2471.18","2471.18","0.98","0.00","0.00","0.00","110953.96","91409.20","92410.42","1.83","92.00","92.00","625.00","958.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","191.66","1.00","2024-10-30 11:34:23","56.09","57.08","56.09","220.38","22.61","1.00","75.00","0.00","0.00","1.14","0.00","1.00","52.08","52.08","91","45.00","45.00","33.84","59.53","1.00","208.33","0.00","0.00","0.00","1.09","38.38","51891","0.00","0.00","0.00","0.00","0.97","32788.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74630CD296D411EF937150EBF6EE7050","92410.42","97400.59","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3670.95","3670.95","0.98","0.00","0.00","0.00","190623.33","165657.87","167313.86","1.83","93.00","93.00","422.00","92.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.07","231.02","1.00","2024-10-30 11:34:23","68.37","69.65","68.37","246.53","22.86","1.00","-85.00","0.00","0.00","1.13","0.00","1.00","62.38","62.38","92","52.00","51.00","24.09","70.52","1.00","249.51","0.00","0.00","0.00","1.08","34.65","51892","0.00","0.00","0.00","0.00","0.96","33106.00","0.89","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74630ED396D411EF937150EBF6EE7050","167313.86","176926.70","66.85"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2456.56","2456.56","0.98","0.00","0.00","0.00","110245.38","90473.52","91591.44","1.83","94.00","94.00","436.00","479.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.94","1.00","1.06","192.10","1.00","2024-10-30 11:34:23","55.93","57.29","55.93","236.22","22.86","1.00","-70.00","-90.00","0.00","1.15","0.00","1.00","51.97","51.97","93","44.00","45.00","30.51","59.53","1.00","207.88","0.00","0.00","0.00","1.08","39.22","51892","0.00","0.00","0.00","0.00","0.97","29408.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746310D396D411EF937150EBF6EE7050","91591.44","98446.03","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2732.34","2732.34","0.94","0.00","0.00","0.00","142867.47","103950.47","107440.24","1.83","95.00","95.00","553.00","265.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.87","1.00","1.15","203.70","1.00","2024-10-30 11:34:23","58.98","61.05","58.98","179.71","23.03","1.00","10.00","-90.00","0.00","1.12","0.00","1.00","56.66","56.66","94","45.00","48.00","37.43","63.19","1.00","226.64","0.00","0.00","0.00","1.11","51.29","51893","0.00","0.00","0.00","0.00","0.93","39601.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746312CA96D411EF937150EBF6EE7050","107440.24","119158.98","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2576.62","2576.62","0.98","0.00","0.00","0.00","119438.93","97468.11","98387.49","1.83","96.00","96.00","567.00","525.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.93","1.00","1.08","195.80","1.00","2024-10-30 11:34:23","57.28","58.81","57.28","238.96","23.28","1.00","-90.00","0.00","0.00","1.12","0.00","1.00","53.38","53.38","95","47.00","45.00","28.01","59.53","1.00","213.51","0.00","0.00","0.00","1.09","35.73","51894","0.00","0.00","0.00","0.00","0.96","28146.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746314CE96D411EF937150EBF6EE7050","98387.49","106526.22","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2929.98","2929.98","0.98","0.00","0.00","0.00","148683.55","118238.23","119305.47","1.83","97.00","97.00","548.00","437.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.90","1.00","1.11","208.74","1.00","2024-10-30 11:34:23","61.08","62.73","61.08","238.84","23.78","1.00","-55.00","65.00","0.00","1.13","0.00","1.00","57.42","57.42","96","48.00","49.00","28.03","65.02","1.00","229.68","0.00","0.00","0.00","1.10","37.95","51895","0.00","0.00","0.00","0.00","0.95","31529.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746316C496D411EF937150EBF6EE7050","119305.47","129262.41","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4232.95","4232.95","0.95","0.00","0.00","0.00","234104.18","201808.83","207170.80","1.83","98.00","98.00","546.00","1278.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.92","1.00","1.08","247.22","1.00","2024-10-30 11:34:23","73.41","74.99","73.41","212.02","23.86","1.00","60.00","0.00","0.00","1.17","0.00","1.00","66.80","66.80","97","55.00","53.00","27.82","77.84","1.00","267.20","0.00","0.00","0.00","1.08","33.89","51896","0.00","0.00","0.00","0.00","0.96","43423.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746318C696D411EF937150EBF6EE7050","207170.80","220838.85","70.52"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3593.16","3593.16","0.90","0.00","0.00","0.00","226217.93","153468.05","162023.57","1.83","99.00","99.00","465.00","1701.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.83","0.81","0.99","1.23","232.34","1.00","2024-10-30 11:34:23","67.64","69.96","67.64","126.15","23.94","1.00","-75.00","5.00","0.00","1.15","0.00","1.00","66.04","66.04","98","54.00","50.00","42.55","76.01","1.00","264.16","0.00","0.00","0.00","1.14","44.18","51897","0.00","0.00","0.00","0.00","0.90","57352.00","0.76","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74631AC696D411EF937150EBF6EE7050","162023.57","179263.19","63.19"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1416.40","1416.40","0.98","0.00","0.00","0.00","52137.20","39601.44","40099.90","1.83","100.00","100.00","497.00","4.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.97","1.00","1.03","148.35","1.00","2024-10-30 11:34:23","42.47","43.30","42.47","234.71","24.03","1.00","-80.00","0.00","0.00","1.11","0.00","1.00","40.49","40.49","99","38.00","37.00","35.38","44.87","1.00","161.96","0.00","0.00","0.00","1.09","39.66","51898","0.00","0.00","0.00","0.00","0.98","21301.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74631CCC96D411EF937150EBF6EE7050","40099.90","42498.31","41.21"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2856.14","2856.14","0.97","0.00","0.00","0.00","136528.46","112893.84","114823.93","1.83","101.00","101.00","441.00","447.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.93","1.00","1.07","205.28","1.00","2024-10-30 11:34:23","60.30","61.41","60.30","244.46","24.11","1.00","-90.00","25.00","0.00","1.13","0.00","1.00","55.81","55.81","100","49.00","48.00","27.00","63.19","1.00","223.24","0.00","0.00","0.00","1.09","35.90","51899","0.00","0.00","0.00","0.00","0.96","29695.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74631F9596D411EF937150EBF6EE7050","114823.93","121256.45","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3018.73","3018.73","0.89","0.00","0.00","0.00","162074.40","119698.89","124767.33","1.83","102.00","102.00","487.00","1037.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.83","0.87","0.98","1.15","216.31","1.00","2024-10-30 11:34:23","62.00","65.12","62.00","215.34","24.11","1.00","5.00","-90.00","0.00","1.22","0.00","1.00","59.09","59.09","101","47.00","53.00","33.86","72.35","1.00","236.37","0.00","0.00","0.00","1.09","38.80","51899","0.00","0.00","0.00","0.00","0.93","39105.00","0.84","2024-10-30 11:34:23","2024-10-30 11:34:23","0.05","7463218E96D411EF937150EBF6EE7050","124767.33","144614.86","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3030.58","3030.58","0.96","0.00","0.00","0.00","176646.79","123030.22","125502.45","1.83","103.00","103.00","374.00","160.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.83","1.00","1.21","214.84","1.00","2024-10-30 11:34:23","62.12","64.31","62.12","215.03","24.19","1.00","50.00","-90.00","0.00","1.10","0.00","1.00","60.81","60.81","102","49.00","50.00","29.61","66.85","1.00","243.26","0.00","0.00","0.00","1.13","41.70","51900","0.00","0.00","0.00","0.00","0.91","34323.00","0.82","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463239496D411EF937150EBF6EE7050","125502.45","139259.31","63.19"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3880.83","3880.83","0.96","0.00","0.00","0.00","207913.09","177694.35","181865.95","1.83","104.00","104.00","504.00","974.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.92","1.00","1.08","237.49","1.00","2024-10-30 11:34:23","70.29","71.79","70.29","228.39","24.19","1.00","-60.00","-90.00","0.00","1.18","0.00","1.00","64.21","64.21","103","52.00","53.00","29.23","76.01","1.00","256.84","0.00","0.00","0.00","1.08","35.16","51900","0.00","0.00","0.00","0.00","0.96","42213.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746326DC96D411EF937150EBF6EE7050","181865.95","193715.36","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2644.13","2644.13","0.97","0.00","0.00","0.00","122003.55","100418.02","102279.36","1.83","105.00","105.00","587.00","1046.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.94","1.00","1.07","197.77","1.00","2024-10-30 11:34:23","58.02","59.12","58.02","219.64","24.19","1.00","-80.00","0.00","0.00","1.14","0.00","1.00","53.76","53.76","104","47.00","46.00","32.77","61.36","1.00","215.02","0.00","0.00","0.00","1.09","37.41","51900","0.00","0.00","0.00","0.00","0.97","33683.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746328E096D411EF937150EBF6EE7050","102279.36","108193.56","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2888.61","2888.61","0.93","0.00","0.00","0.00","136866.49","112103.81","116787.91","1.83","106.00","106.00","406.00","1803.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.94","1.00","1.07","206.20","1.00","2024-10-30 11:34:23","60.65","61.77","60.65","132.95","24.19","1.00","-80.00","0.00","0.00","1.16","0.00","1.00","55.86","55.86","105","49.00","46.00","47.14","65.02","1.00","223.42","0.00","0.00","0.00","1.08","42.67","51900","0.00","0.00","0.00","0.00","0.97","52370.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74632AD996D411EF937150EBF6EE7050","116787.91","123378.39","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3131.38","3131.38","0.95","0.00","0.00","0.00","153771.01","127792.17","131815.53","1.83","107.00","107.00","488.00","1611.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.07","213.97","1.00","2024-10-30 11:34:23","63.14","64.46","63.14","154.79","24.28","1.00","-85.00","0.00","0.00","1.15","0.00","1.00","58.07","58.07","106","50.00","48.00","37.83","66.85","1.00","232.27","0.00","0.00","0.00","1.09","38.70","51901","0.00","0.00","0.00","0.00","0.97","45129.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74632D1196D411EF937150EBF6EE7050","131815.53","140253.23","61.36"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2853.19","2853.19","0.95","0.00","0.00","0.00","144554.95","112019.73","114646.00","1.83","108.00","108.00","498.00","116.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.89","0.99","1.12","206.92","1.00","2024-10-30 11:34:23","60.27","61.97","60.27","241.14","24.36","1.00","15.00","-90.00","0.00","1.18","0.00","1.00","56.88","56.88","107","47.00","50.00","27.88","66.85","1.00","227.53","0.00","0.00","0.00","1.10","37.67","51902","0.00","0.00","0.00","0.00","0.95","30644.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74632F4696D411EF937150EBF6EE7050","114646.00","124601.96","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2679.39","2679.39","0.97","0.00","0.00","0.00","126465.99","102701.74","104332.29","1.83","109.00","109.00","583.00","603.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.93","1.00","1.08","199.81","1.00","2024-10-30 11:34:23","58.41","59.58","58.41","233.83","24.36","1.00","-60.00","10.00","0.00","1.13","0.00","1.00","54.40","54.40","108","47.00","47.00","28.93","61.36","1.00","217.61","0.00","0.00","0.00","1.09","37.34","51902","0.00","0.00","0.00","0.00","0.96","30085.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463319996D411EF937150EBF6EE7050","104332.29","110727.04","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3211.55","3211.55","0.93","0.00","0.00","0.00","187166.72","131927.78","136910.49","1.83","110.00","110.00","477.00","1742.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.84","1.00","1.20","218.94","1.00","2024-10-30 11:34:23","63.95","65.84","63.95","125.29","24.44","1.00","-70.00","0.00","0.00","1.14","0.00","1.00","62.00","62.00","109","52.00","48.00","44.90","70.52","1.00","247.99","0.00","0.00","0.00","1.13","44.38","51903","0.00","0.00","0.00","0.00","0.91","54780.00","0.82","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746333E596D411EF937150EBF6EE7050","136910.49","149412.13","61.36"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2208.88","2208.88","0.99","0.00","0.00","0.00","95208.81","77883.97","78094.64","1.83","111.00","111.00","452.00","453.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.95","1.00","1.06","182.18","1.00","2024-10-30 11:34:23","53.03","54.29","53.03","242.81","24.53","1.00","-70.00","0.00","0.00","1.13","0.00","1.00","49.49","49.49","110","43.00","43.00","29.85","55.86","1.00","197.97","0.00","0.00","0.00","1.09","37.65","51904","0.00","0.00","0.00","0.00","0.97","26235.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463363C96D411EF937150EBF6EE7050","78094.64","83767.64","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3259.12","3259.12","0.90","0.00","0.00","0.00","174319.69","132808.55","139963.48","1.83","112.00","112.00","215.00","1795.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.89","0.99","1.13","221.14","1.00","2024-10-30 11:34:23","64.42","66.75","64.42","126.05","24.53","1.00","35.00","-10.00","0.00","1.19","0.00","1.00","60.55","60.55","111","52.00","49.00","45.41","72.35","1.00","242.18","0.00","0.00","0.00","1.10","42.47","51904","0.00","0.00","0.00","0.00","0.94","56123.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746338C696D411EF937150EBF6EE7050","139963.48","155734.39","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2398.13","2398.13","0.96","0.00","0.00","0.00","103557.35","86124.70","88343.05","1.83","113.00","113.00","220.00","1397.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.96","1.00","1.04","188.80","1.00","2024-10-30 11:34:23","55.26","56.42","55.26","198.62","24.61","1.00","-20.00","-90.00","0.00","1.17","0.00","1.00","50.90","50.90","112","44.00","45.00","31.59","59.53","1.00","203.59","0.00","0.00","0.00","1.08","34.62","51905","0.00","0.00","0.00","0.00","0.98","29824.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74633B2896D411EF937150EBF6EE7050","88343.05","94054.09","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1727.96","1727.96","0.94","0.00","0.00","0.00","69364.20","51991.61","54033.60","1.83","114.00","114.00","622.00","1515.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.95","1.00","1.06","162.82","1.00","2024-10-30 11:34:23","46.91","48.08","46.91","150.13","24.61","1.00","-75.00","0.00","0.00","1.13","0.00","1.00","44.53","44.53","113","41.00","39.00","45.62","50.37","1.00","178.13","0.00","0.00","0.00","1.09","40.65","51905","0.00","0.00","0.00","0.00","0.97","32482.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74633D7796D411EF937150EBF6EE7050","54033.60","58194.03","44.87"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2284.45","2284.45","0.94","0.00","0.00","0.00","120496.82","79848.12","82136.73","1.83","115.00","115.00","627.00","237.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.83","0.99","1.20","188.54","1.00","2024-10-30 11:34:23","53.93","56.12","53.93","209.02","24.86","1.00","15.00","-75.00","0.00","1.08","0.00","1.00","53.53","53.53","114","44.00","45.00","33.46","57.70","1.00","214.14","0.00","0.00","0.00","1.14","44.78","51906","0.00","0.00","0.00","0.00","0.91","30280.00","0.85","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","74633FD296D411EF937150EBF6EE7050","82136.73","92535.75","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2518.01","2518.01","0.97","0.00","0.00","0.00","133392.17","93650.13","95049.52","1.83","116.00","116.00","258.00","1020.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.85","0.78","1.00","1.29","198.21","1.00","2024-10-30 11:34:23","56.62","59.27","56.62","184.08","24.94","1.25","-80.00","0.00","0.05","0.95","0.00","0.80","64.29","51.40","115","47.00","45.00","36.38","61.36","1.00","231.38","0.00","0.00","0.00","1.17","43.40","51907","0.00","0.00","0.00","0.00","0.88","35830.00","0.79","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463421D96D411EF937150EBF6EE7050","95049.52","109033.71","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1813.71","1813.71","0.99","0.00","0.00","0.00","72970.05","57814.94","58105.52","1.83","117.00","117.00","282.00","1121.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.05","166.01","1.00","2024-10-30 11:34:23","48.06","49.05","48.06","205.56","24.94","1.00","5.00","-45.00","0.00","1.11","0.00","1.00","45.29","45.29","116","41.00","41.00","36.86","50.37","1.00","181.17","0.00","0.00","0.00","1.09","38.89","51907","0.00","0.00","0.00","0.00","0.98","27353.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463448296D411EF937150EBF6EE7050","58105.52","61775.20","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2932.93","2932.93","0.95","0.00","0.00","0.00","143709.56","116398.08","119486.06","1.83","118.00","118.00","638.00","1228.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.92","1.00","1.09","208.59","1.00","2024-10-30 11:34:23","61.11","62.53","61.11","202.93","24.94","1.00","-50.00","45.00","0.00","1.18","0.00","1.00","56.77","56.77","117","48.00","48.00","32.83","66.85","1.00","227.09","0.00","0.00","0.00","1.09","38.06","51907","0.00","0.00","0.00","0.00","0.96","36968.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746346D596D411EF937150EBF6EE7050","119486.06","128008.46","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2406.89","2406.89","0.99","0.00","0.00","0.00","111665.56","88490.86","88827.49","1.83","119.00","119.00","324.00","130.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.92","1.00","1.09","190.43","1.00","2024-10-30 11:34:23","55.36","56.68","55.36","235.80","25.19","1.00","30.00","0.00","0.00","1.14","0.00","1.00","52.19","52.19","118","45.00","45.00","29.18","59.53","1.00","208.77","0.00","0.00","0.00","1.10","38.20","51908","0.00","0.00","0.00","0.00","0.96","27629.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463492296D411EF937150EBF6EE7050","88827.49","95331.98","55.86"
