"Name","Area (ABD) (�m�)","Area (Filled) (�m�)","Aspect Ratio","Average Blue","Average Green","Average Red","Biovolume (Cylinder) (�m�)","Biovolume (P. Spheroid) (�m�)","Biovolume (Sphere) (�m�)","Calibration Factor","Calibration Image","Capture ID","Capture X (px)","Capture Y (px)","Ch1 Area","Ch1 Peak","Ch1 Width","Ch2 Area","Ch2 Peak","Ch2 Width","Ch2/Ch1 Ratio","Circle Fit","Circularity","Circularity (Hu)","Compactness","Convex Perimeter (�m)","Convexity","Date","Diameter (ABD) (�m)","Diameter (ESD) (�m)","Diameter (FD) (�m)","Edge Gradient","Elapsed Time (s)","Elongation","Feret Angle Max (�)","Feret Angle Min (�)","Fiber Curl","Fiber Straightness","Filter Score","Geodesic Aspect Ratio","Geodesic Length (�m)","Geodesic Thickness (�m)","Group ID","Image Height (px)","Image Width (px)","Intensity","Length (�m)","Particles Per Chain","Perimeter (�m)","Ratio Blue/Green","Ratio Red/Blue","Ratio Red/Green","Roughness","Sigma Intensity","Source Image","Sphere Complement (�m�)","Sphere Count","Sphere Unknown (�m�)","Sphere Volume (�m�)","Sqrt Circularity","Sum Intensity","Symmetry","Time","Timestamp","Transparency","UUID","Volume (ABD) (�m�)","Volume (ESD) (�m�)","Width (�m)"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1146.20","1146.20","0.94","0.00","0.00","0.00","40603.17","28169.76","29191.51","1.83","2176.00","2176.00","613.00","1478.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.96","1.00","1.04","135.77","1.00","2024-10-30 09:57:03","38.20","39.38","38.20","184.56","105.91","1.00","5.00","-90.00","0.00","1.11","0.00","1.00","37.25","37.25","2142","34.00","36.00","61.42","41.21","1.00","149.01","0.00","0.00","0.00","1.10","35.67","46661","0.00","0.00","0.00","0.00","0.98","31016.00","0.91","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB965F7196C611EF937150EBF6EE7050","29191.51","31974.66","35.72"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2313.57","2313.57","0.88","0.00","0.00","0.00","113396.06","78068.96","83711.82","1.83","2177.00","2177.00","460.00","1483.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.88","0.99","1.14","189.75","1.00","2024-10-30 09:57:03","54.27","56.17","54.27","227.99","105.91","1.00","0.00","-90.00","0.00","1.13","0.00","1.00","52.46","52.46","2143","43.00","47.00","44.40","59.53","1.00","209.84","0.00","0.00","0.00","1.11","29.35","46661","0.00","0.00","0.00","0.00","0.94","40626.00","0.85","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB96617796C611EF937150EBF6EE7050","83711.82","92787.66","52.20"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1911.26","1911.26","0.88","0.00","0.00","0.00","93669.15","58707.97","62855.75","1.83","2178.00","2178.00","492.00","1584.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.84","0.99","1.19","173.97","1.00","2024-10-30 09:57:03","49.33","51.59","49.33","136.75","106.00","1.00","-85.00","0.00","0.00","1.17","0.00","1.00","49.22","49.22","2144","45.00","40.00","46.23","57.70","1.00","196.89","0.00","0.00","0.00","1.13","41.48","46662","0.00","0.00","0.00","0.00","0.92","35874.00","0.89","2024-10-30 09:57:03","2024-10-30 09:57:03","0.04","DB96637996C611EF937150EBF6EE7050","62855.75","71894.70","46.71"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1537.61","1537.61","0.96","0.00","0.00","0.00","63977.29","44587.87","45355.97","1.83","2179.00","2179.00","523.00","22.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.90","0.99","1.11","155.18","1.00","2024-10-30 09:57:03","44.25","45.64","44.25","128.21","106.08","1.00","5.00","-45.00","0.00","1.08","0.00","1.00","43.35","43.35","2145","39.00","39.00","71.67","46.71","1.00","173.40","0.00","0.00","0.00","1.12","38.28","46663","0.00","0.00","0.00","0.00","0.95","46230.00","0.73","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB96657B96C611EF937150EBF6EE7050","45355.97","49769.16","43.04"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1110.38","1110.38","0.96","0.00","0.00","0.00","41119.12","27382.20","27833.79","1.83","2180.00","2180.00","877.00","56.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.93","0.99","1.08","135.61","1.00","2024-10-30 09:57:03","37.60","39.28","37.60","214.18","106.08","1.00","-55.00","0.00","0.00","1.15","0.00","1.00","37.41","37.41","2146","35.00","34.00","60.36","43.04","1.00","149.64","0.00","0.00","0.00","1.10","53.82","46663","0.00","0.00","0.00","0.00","0.96","29699.00","0.83","2024-10-30 09:57:03","2024-10-30 09:57:03","0.04","DB96678996C611EF937150EBF6EE7050","27833.79","31727.43","35.72"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","949.17","949.17","0.86","0.00","0.00","0.00","36853.35","20107.41","21997.97","1.83","2181.00","2181.00","234.00","1835.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.88","0.99","1.14","128.03","1.00","2024-10-30 09:57:03","34.76","37.14","34.76","142.74","106.08","1.00","-85.00","0.00","0.00","1.19","0.00","1.00","36.07","36.07","2147","37.00","32.00","75.60","43.04","1.00","144.27","0.00","0.00","0.00","1.13","36.36","46663","0.00","0.00","0.00","0.00","0.94","32736.00","0.90","2024-10-30 09:57:03","2024-10-30 09:57:03","0.06","DB96699F96C611EF937150EBF6EE7050","21997.97","26825.73","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","3149.18","3149.18","0.83","0.00","0.00","0.00","129553.46","130456.54","132941.53","1.83","2182.00","2182.00","844.00","234.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.66","0.65","0.93","1.53","236.52","0.95","2024-10-30 09:57:03","63.32","71.53","63.32","225.92","106.17","2.39","-30.00","-90.00","0.18","0.85","0.00","0.42","98.08","41.01","2148","48.00","57.00","42.08","83.34","1.00","278.19","0.00","0.00","0.00","1.18","37.03","46664","0.00","0.00","0.00","0.00","0.81","50456.00","0.65","2024-10-30 09:57:03","2024-10-30 09:57:03","0.11","DB966BA896C611EF937150EBF6EE7050","132941.53","191663.31","61.36"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","3152.15","3152.15","1.00","0.00","0.00","0.00","151649.87","132908.67","133129.54","1.83","2183.00","2183.00","518.00","624.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.95","1.00","1.06","214.32","1.00","2024-10-30 09:57:03","63.35","64.51","63.35","187.64","106.17","1.00","5.00","0.00","0.00","1.12","0.00","1.00","57.80","57.80","2149","49.00","49.00","54.82","65.02","1.00","231.19","0.00","0.00","0.00","1.08","32.56","46664","0.00","0.00","0.00","0.00","0.97","65789.00","0.95","2024-10-30 09:57:03","2024-10-30 09:57:03","0.02","DB966DAB96C611EF937150EBF6EE7050","133129.54","140585.58","63.19"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2441.94","2441.94","0.93","0.00","0.00","0.00","118694.63","87463.20","90775.21","1.83","2184.00","2184.00","615.00","982.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.89","1.00","1.12","193.08","1.00","2024-10-30 09:57:03","55.76","57.70","55.76","212.56","106.25","1.00","-70.00","0.00","0.00","1.15","0.00","1.00","53.27","53.27","2150","46.00","44.00","34.45","61.36","1.00","213.06","0.00","0.00","0.00","1.10","38.65","46665","0.00","0.00","0.00","0.00","0.94","33042.00","0.89","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB966FB696C611EF937150EBF6EE7050","90775.21","100559.29","54.03"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","962.74","962.74","0.96","0.00","0.00","0.00","34116.84","21925.78","22471.33","1.83","2185.00","2185.00","865.00","1140.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.07","125.73","1.00","2024-10-30 09:57:03","35.01","36.22","35.01","157.18","106.25","1.00","-85.00","-55.00","0.00","1.07","0.00","1.00","35.15","35.15","2151","34.00","34.00","72.66","37.55","1.00","140.61","0.00","0.00","0.00","1.12","35.84","46665","0.00","0.00","0.00","0.00","0.97","31826.00","0.91","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB9671BA96C611EF937150EBF6EE7050","22471.33","24889.89","33.88"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2217.59","2217.59","0.94","0.00","0.00","0.00","97414.87","75702.03","78557.10","1.83","2186.00","2186.00","342.00","1504.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.93","1.00","1.07","182.96","1.00","2024-10-30 09:57:03","53.14","54.34","53.14","156.90","106.25","1.00","-65.00","0.00","0.00","1.16","0.00","1.00","49.87","49.87","2152","45.00","42.00","39.78","57.70","1.00","199.48","0.00","0.00","0.00","1.09","38.60","46665","0.00","0.00","0.00","0.00","0.97","35087.00","0.92","2024-10-30 09:57:03","2024-10-30 09:57:03","0.02","DB9673B996C611EF937150EBF6EE7050","78557.10","84003.38","50.37"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1868.18","1868.18","0.88","0.00","0.00","0.00","85620.60","56405.17","60742.51","1.83","2187.00","2187.00","348.00","1743.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.88","0.99","1.14","171.30","1.00","2024-10-30 09:57:03","48.77","50.78","48.77","127.35","106.25","1.00","-85.00","0.00","0.00","1.17","0.00","1.00","47.77","47.77","2153","44.00","40.00","50.72","55.86","1.00","191.08","0.00","0.00","0.00","1.12","41.61","46665","0.00","0.00","0.00","0.00","0.94","38599.00","0.88","2024-10-30 09:57:03","2024-10-30 09:57:03","0.04","DB9675BB96C611EF937150EBF6EE7050","60742.51","68544.82","46.71"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","790.57","790.57","0.89","0.00","0.00","0.00","30784.24","16150.53","16721.32","1.83","2188.00","2188.00","538.00","269.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.82","0.85","0.97","1.17","119.93","1.00","2024-10-30 09:57:03","31.73","34.44","31.73","110.92","106.33","1.00","15.00","-50.00","0.00","1.16","0.00","1.00","33.97","33.97","2154","32.00","34.00","89.67","39.38","1.00","135.87","0.00","0.00","0.00","1.13","40.87","46666","0.00","0.00","0.00","0.00","0.92","33538.00","0.75","2024-10-30 09:57:03","2024-10-30 09:57:03","0.08","DB9677CF96C611EF937150EBF6EE7050","16721.32","21396.81","30.22"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","740.14","740.14","0.74","0.00","0.00","0.00","31955.23","13581.30","15147.30","1.83","2189.00","2189.00","741.00","443.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.72","0.79","0.91","1.26","120.32","0.99","2024-10-30 09:57:03","30.70","34.70","30.70","238.80","106.33","1.00","15.00","-75.00","0.00","1.14","0.00","1.00","34.39","34.39","2155","32.00","34.00","56.02","39.38","1.00","137.58","0.00","0.00","0.00","1.14","43.43","46666","0.00","0.00","0.00","0.00","0.89","19887.00","0.57","2024-10-30 09:57:03","2024-10-30 09:57:03","0.12","DB9679DE96C611EF937150EBF6EE7050","15147.30","21874.40","28.39"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1058.21","1058.21","0.88","0.00","0.00","0.00","46328.20","24872.33","25895.50","1.83","2190.00","2190.00","485.00","886.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.81","0.82","0.97","1.22","137.12","1.00","2024-10-30 09:57:03","36.71","39.74","36.71","225.07","106.33","1.00","-60.00","0.00","0.00","1.20","0.00","1.00","38.93","38.93","2156","36.00","34.00","64.47","46.71","1.00","155.71","0.00","0.00","0.00","1.14","47.07","46666","0.00","0.00","0.00","0.00","0.91","30495.00","0.74","2024-10-30 09:57:03","2024-10-30 09:57:03","0.08","DB967BE496C611EF937150EBF6EE7050","25895.50","32850.06","35.72"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2235.02","2235.02","0.96","0.00","0.00","0.00","98995.19","78054.89","79485.10","1.83","2191.00","2191.00","281.00","254.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.07","183.91","1.00","2024-10-30 09:57:03","53.35","54.85","53.35","238.19","106.42","1.00","-75.00","-90.00","0.00","1.15","0.00","1.00","50.14","50.14","2157","43.00","44.00","30.57","57.70","1.00","200.56","0.00","0.00","0.00","1.09","37.89","46667","0.00","0.00","0.00","0.00","0.96","27143.00","0.92","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB967DE596C611EF937150EBF6EE7050","79485.10","86385.19","52.20"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","3297.80","3297.80","0.89","0.00","0.00","0.00","199143.13","133540.26","142462.38","1.83","2192.00","2192.00","585.00","1773.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.85","0.82","0.99","1.22","222.90","1.00","2024-10-30 09:57:03","64.80","67.16","64.80","120.53","106.42","1.00","-75.00","0.00","0.00","1.17","0.00","1.00","63.29","63.29","2158","53.00","48.00","47.34","74.18","1.00","253.17","0.00","0.00","0.00","1.14","44.89","46667","0.00","0.00","0.00","0.00","0.91","59131.00","0.82","2024-10-30 09:57:03","2024-10-30 09:57:03","0.04","DB967FEF96C611EF937150EBF6EE7050","142462.38","158600.60","61.36"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","825.26","825.26","0.99","0.00","0.00","0.00","26452.48","17748.50","17834.08","1.83","2193.00","2193.00","380.00","253.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.98","1.00","1.02","116.56","1.00","2024-10-30 09:57:03","32.42","33.38","32.42","226.36","106.50","1.00","-85.00","0.00","0.00","1.05","0.00","1.00","32.29","32.29","2159","32.00","32.00","63.50","33.88","1.00","129.18","0.00","0.00","0.00","1.11","48.62","46668","0.00","0.00","0.00","0.00","0.99","24576.00","0.93","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB9681FF96C611EF937150EBF6EE7050","17834.08","19466.80","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","4052.18","4115.40","0.99","0.00","0.00","0.00","219165.01","197112.25","194042.60","1.83","2194.00","2194.00","281.00","1355.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.94","1.00","1.06","242.83","1.00","2024-10-30 09:57:03","71.83","73.42","72.39","222.95","106.50","1.00","5.00","0.00","0.00","1.14","0.00","1.00","65.35","65.35","2160","54.00","54.00","76.19","74.18","1.00","261.39","0.00","0.00","0.00","1.08","46.14","46668","0.00","0.00","0.00","0.00","0.97","114354.00","0.96","2024-10-30 09:57:03","2024-10-30 09:57:03","0.02","DB96841E96C611EF937150EBF6EE7050","194042.60","207196.31","72.35"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1315.56","1315.56","0.82","0.00","0.00","0.00","59060.77","32834.31","35894.77","1.83","2195.00","2195.00","815.00","701.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.78","0.78","0.96","1.28","151.12","1.00","2024-10-30 09:57:03","40.93","44.26","40.93","185.87","106.58","1.21","-60.00","0.00","0.00","1.09","0.00","0.83","47.95","39.60","2161","39.00","36.00","66.72","52.20","1.00","175.10","0.00","0.00","0.00","1.16","61.94","46669","0.00","0.00","0.00","0.00","0.88","37765.00","0.71","2024-10-30 09:57:03","2024-10-30 09:57:03","0.08","DB96862096C611EF937150EBF6EE7050","35894.77","45408.88","39.38"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2401.05","2401.05","0.75","0.00","0.00","0.00","138847.76","79623.47","88504.42","1.83","2196.00","2196.00","611.00","1229.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.68","0.79","0.92","1.27","202.00","1.00","2024-10-30 09:57:03","55.29","60.49","55.29","181.13","106.58","1.00","50.00","0.00","0.00","1.26","0.00","1.00","56.12","56.12","2162","52.00","42.00","39.72","70.52","1.00","224.50","0.00","0.00","0.00","1.11","40.95","46669","0.00","0.00","0.00","0.00","0.89","37532.00","0.68","2024-10-30 09:57:03","2024-10-30 09:57:03","0.09","DB96882D96C611EF937150EBF6EE7050","88504.42","115912.05","50.37"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1140.69","1140.69","0.98","0.00","0.00","0.00","40967.55","28733.68","28980.98","1.83","2197.00","2197.00","800.00","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.95","1.00","1.05","135.99","1.00","2024-10-30 09:57:03","38.11","39.53","38.11","245.64","106.67","1.00","-35.00","-90.00","0.00","1.15","0.00","1.00","37.36","37.36","2163","35.00","36.00","52.61","43.04","1.00","149.45","0.00","0.00","0.00","1.10","36.31","46670","0.00","0.00","0.00","0.00","0.97","26465.00","0.88","2024-10-30 09:57:03","2024-10-30 09:57:03","0.04","DB968A3396C611EF937150EBF6EE7050","28980.98","32347.90","37.55"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1653.89","1653.89","0.88","0.00","0.00","0.00","69364.20","48190.34","50597.00","1.83","2198.00","2198.00","362.00","573.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.84","0.91","0.98","1.10","163.14","1.00","2024-10-30 09:57:03","45.89","48.08","45.89","138.11","106.67","1.00","-20.00","-90.00","0.00","1.21","0.00","1.00","44.53","44.53","2164","38.00","42.00","53.82","54.03","1.00","178.13","0.00","0.00","0.00","1.09","44.52","46670","0.00","0.00","0.00","0.00","0.95","36919.00","0.80","2024-10-30 09:57:03","2024-10-30 09:57:03","0.05","DB968C3696C611EF937150EBF6EE7050","50597.00","58194.03","43.04"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2567.82","2594.22","0.90","0.00","0.00","0.00","121248.63","93322.64","97884.04","1.83","2199.00","2199.00","430.00","1825.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.93","0.99","1.08","196.64","1.00","2024-10-30 09:57:03","57.18","58.87","57.47","136.33","106.75","1.00","-90.00","0.00","0.00","1.14","0.00","1.00","53.64","53.64","2165","48.00","44.00","77.05","61.36","1.00","214.58","0.00","0.00","0.00","1.09","37.45","46671","0.00","0.00","0.00","0.00","0.96","77205.00","0.96","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB968E3996C611EF937150EBF6EE7050","97884.04","106802.91","54.03"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2188.56","2188.56","0.96","0.00","0.00","0.00","105203.25","75284.88","77019.60","1.83","2200.00","2200.00","656.00","14.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.88","1.00","1.14","182.85","1.00","2024-10-30 09:57:03","52.79","54.49","52.79","225.96","106.92","1.00","0.00","-90.00","0.00","1.09","0.00","1.00","51.17","51.17","2166","43.00","45.00","98.28","55.86","1.00","204.66","0.00","0.00","0.00","1.12","80.89","46672","0.00","0.00","0.00","0.00","0.94","85697.00","0.88","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB96905396C611EF937150EBF6EE7050","77019.60","84713.27","52.20"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1520.65","1520.65","0.48","0.00","0.00","0.00","46500.19","31203.75","44607.60","1.83","2201.00","2201.00","714.00","326.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.38","0.61","0.73","1.64","180.46","0.95","2024-10-30 09:57:03","44.00","53.73","44.00","239.90","106.92","2.81","-90.00","-10.00","0.13","0.88","0.00","0.36","77.62","27.62","2167","52.00","33.00","62.11","68.69","1.00","210.47","0.00","0.00","0.00","1.17","44.55","46672","0.00","0.00","0.00","0.00","0.78","39686.00","0.58","2024-10-30 09:57:03","2024-10-30 09:57:03","0.18","DB96925C96C611EF937150EBF6EE7050","44607.60","81203.51","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1082.90","1082.90","0.95","0.00","0.00","0.00","43134.77","26371.12","26806.77","1.83","2202.00","2202.00","310.00","1140.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.88","0.99","1.14","134.66","1.00","2024-10-30 09:57:03","37.13","39.07","37.13","235.35","106.92","1.00","40.00","-65.00","0.00","1.13","0.00","1.00","38.01","38.01","2168","35.00","36.00","55.55","43.04","1.00","152.05","0.00","0.00","0.00","1.13","51.41","46672","0.00","0.00","0.00","0.00","0.94","26775.00","0.78","2024-10-30 09:57:03","2024-10-30 09:57:03","0.05","DB96946896C611EF937150EBF6EE7050","26806.77","31236.81","35.72"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1925.64","1925.64","0.90","0.00","0.00","0.00","90020.70","60137.04","63566.27","1.83","2203.00","2203.00","506.00","1759.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.87","0.99","1.15","174.74","1.00","2024-10-30 09:57:03","49.52","51.79","49.52","220.00","107.00","1.00","-75.00","0.00","0.00","1.19","0.00","1.00","48.58","48.58","2169","44.00","40.00","43.34","57.70","1.00","194.30","0.00","0.00","0.00","1.11","30.83","46673","0.00","0.00","0.00","0.00","0.93","33848.00","0.85","2024-10-30 09:57:03","2024-10-30 09:57:03","0.04","DB96966D96C611EF937150EBF6EE7050","63566.27","72748.89","46.71"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1011.74","1011.74","0.97","0.00","0.00","0.00","35233.28","23779.99","24208.35","1.83","2204.00","2204.00","468.00","266.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.95","1.00","1.05","128.26","1.00","2024-10-30 09:57:03","35.89","36.94","35.89","226.56","107.08","1.00","-80.00","0.00","0.00","1.11","0.00","1.00","35.53","35.53","2170","35.00","34.00","55.08","39.38","1.00","142.13","0.00","0.00","0.00","1.11","37.67","46674","0.00","0.00","0.00","0.00","0.98","25117.00","0.92","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB96987996C611EF937150EBF6EE7050","24208.35","26387.17","35.72"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","2832.53","2832.53","0.92","0.00","0.00","0.00","139673.99","108690.71","113403.39","1.83","2205.00","2205.00","524.00","1786.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.91","0.99","1.10","206.20","1.00","2024-10-30 09:57:03","60.05","61.77","60.05","124.50","107.17","1.00","-75.00","-25.00","0.00","1.16","0.00","1.00","56.24","56.24","2171","49.00","47.00","47.47","65.02","1.00","224.94","0.00","0.00","0.00","1.09","41.93","46675","0.00","0.00","0.00","0.00","0.95","51839.00","0.87","2024-10-30 09:57:03","2024-10-30 09:57:03","0.03","DB969A7796C611EF937150EBF6EE7050","113403.39","123378.39","57.70"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","3345.44","3345.44","0.96","0.00","0.00","0.00","167848.50","142128.08","145560.42","1.83","2206.00","2206.00","363.00","1503.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.07","221.64","1.00","2024-10-30 09:57:03","65.27","66.65","65.27","222.47","107.25","1.00","20.00","-90.00","0.00","1.18","0.00","1.00","59.79","59.79","2172","49.00","50.00","43.25","70.52","1.00","239.15","0.00","0.00","0.00","1.08","29.98","46676","0.00","0.00","0.00","0.00","0.97","54712.00","0.92","2024-10-30 09:57:03","2024-10-30 09:57:03","0.02","DB969C7D96C611EF937150EBF6EE7050","145560.42","155023.28","63.19"
"2024-10-30 P2002 Group 5 Rev 2 R01 PP1","1240.35","1240.35","0.97","0.00","0.00","0.00","53180.24","32680.96","32861.09","1.83","2207.00","2207.00","581.00","8.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.85","0.99","1.17","143.82","1.00","2024-10-30 09:57:03","39.74","42.13","39.74","217.22","107.33","1.00","15.00","-90.00","0.00","1.15","0.00","1.00","40.76","40.76","2173","36.00","39.00","87.77","46.71","1.00","163.03","0.00","0.00","0.00","1.13","41.33","46677","0.00","0.00","0.00","0.00","0.92","47308.00","0.79","2024-10-30 09:57:03","2024-10-30 09:57:03","0.06","DB969E9096C611EF937150EBF6EE7050","32861.09","39144.80","39.38"
